awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1007/s00221-014-3874-4
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1096/fj.13-245480
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1002/phy2.92
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1016/j.autneu.2013.07.008
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1007/s12576-013-0267-6
23300217,2011,2013,15000000,0,15401,3,INT,1,10.3389/fphys.2013.00023
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1152/ajpheart.01133.2011
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1152/japplphysiol.00075.2012
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1113/expphysiol.2011.057661
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1111/j.1748-1716.2011.02349.x
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1007/s12576-011-0149-8
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1152/japplphysiol.01233.2010
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1152/ajpheart.01296.2010
23300217,2011,2013,15000000,0,15401,3,INT,1,10.1249/mss.0b013e3182100261
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1016/j.baae.2013.06.004
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1016/j.actao.2013.05.011
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1093/jpe/rts037
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1007/s10310-012-0378-6
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1002/jgrg.20038
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1007/s10265-013-0565-3
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1016/j.ecolmodel.2012.08.016
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1016/j.rse.2011.03.007
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1007/s11258-013-0283-x
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1111/fwb.12301
23310015,2011,2013,15200000,0,82101,3,INT,10,10.3390/rs6032108
23310015,2011,2013,15200000,0,82101,3,INT,10,10.3390/rs5116043
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1016/j.ecoinf.2012.05.001
23310015,2011,2013,15200000,0,82101,3,INT,10,10.1007/s10310-012-0367-9
23310052,2011,2013,15100000,0,12608,3,INT,1,10.1299/jfst.8.136
23310052,2011,2013,15100000,0,12608,3,INT,1,10.1088/1742-6596/406/1/012003
23300309,2011,2013,12200000,0,32640,3,INT,3,10.1109/digitel.2012.37
23300309,2011,2013,12200000,0,32640,3,INT,3,10.1145/2307096.2307129
23300309,2011,2013,12200000,0,32640,3,INT,3,10.1007/978-3-642-34292-9_35
23300309,2011,2013,12200000,0,32640,3,INT,3,10.1145/2485760.2485821
23300309,2011,2013,12200000,0,32640,3,INT,3,10.1007/978-3-319-03161-3_47
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1111/1567-1364.12040
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1007/s10482-012-9845-5
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1002/yea.2909
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1271/bbb.120281
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1271/bbb.110737
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1271/bbb.110679
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1128/aem.05834-11
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1371/journal.pone.0025257
22310046,2010,2012,14400000,0,14301,3,INT,1,10.1016/j.freeradbiomed.2011.05.025
